series,config,market,tick,frac,yes_mid,truth,cum_trades,trade_progress,market_title,yes_price,ts,volume,slug,real_cum_trades
100轮,c3_ethereum_t100_s0,ethereum,94.0,0.9494949494949495,0.23,0.0,298.0,0.9551282051282052,,,,,,
100轮,c3_ethereum_t100_s0,ethereum,95.0,0.9595959595959596,0.23,0.0,302.0,0.967948717948718,,,,,,
100轮,c3_ethereum_t100_s0,ethereum,96.0,0.9696969696969697,0.23,0.0,302.0,0.967948717948718,,,,,,
100轮,c3_ethereum_t100_s0,ethereum,97.0,0.9797979797979798,0.23,0.0,306.0,0.9807692307692307,,,,,,
100轮,c3_ethereum_t100_s0,ethereum,98.0,0.98989898989899,0.23,0.0,308.0,0.9871794871794872,,,,,,
100轮,c3_ethereum_t100_s0,ethereum,99.0,1.0,0.23,0.0,312.0,1.0,,,,,,
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,0.0,0.0,以太坊 5000 美元,0.5227973627936308,2025-08-23 15:44:05+00:00,4070.3140299999995,will-ethereum-reach-5000-in-august-614-348-169-974-494,38.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,3.9493670886075947,0.012658227848101266,以太坊 5000 美元,0.5724675479274447,2025-08-24 00:42:17+00:00,18958.192781,will-ethereum-reach-5000-in-august-614-348-169-974-494,75.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,7.898734177215189,0.02531645569620253,以太坊 5000 美元,0.5934139834719115,2025-08-24 04:38:07+00:00,24638.476746,will-ethereum-reach-5000-in-august-614-348-169-974-494,112.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,11.848101265822786,0.0379746835443038,以太坊 5000 美元,0.5712806430770437,2025-08-24 10:23:07+00:00,2815.135575,will-ethereum-reach-5000-in-august-614-348-169-974-494,150.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,15.797468354430379,0.05063291139240506,以太坊 5000 美元,0.5226302507622532,2025-08-24 13:19:31+00:00,12728.93505,will-ethereum-reach-5000-in-august-614-348-169-974-494,187.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,19.746835443037977,0.06329113924050633,以太坊 5000 美元,0.5903136392816484,2025-08-24 15:44:23+00:00,5475.4013,will-ethereum-reach-5000-in-august-614-348-169-974-494,224.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,23.69620253164557,0.0759493670886076,以太坊 5000 美元,0.7537437217322847,2025-08-24 17:55:57+00:00,38166.844438,will-ethereum-reach-5000-in-august-614-348-169-974-494,262.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,27.645569620253166,0.08860759493670886,以太坊 5000 美元,0.842218194428435,2025-08-24 18:42:39+00:00,10297.693126999999,will-ethereum-reach-5000-in-august-614-348-169-974-494,299.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,31.594936708860757,0.10126582278481013,以太坊 5000 美元,0.849119143502752,2025-08-24 19:35:41+00:00,8050.274205000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,336.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,35.54430379746835,0.11392405063291139,以太坊 5000 美元,0.6402732441216012,2025-08-24 19:40:29+00:00,5382.86497,will-ethereum-reach-5000-in-august-614-348-169-974-494,374.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,39.493670886075954,0.12658227848101267,以太坊 5000 美元,0.6686313513513514,2025-08-24 19:41:25+00:00,2278.194328,will-ethereum-reach-5000-in-august-614-348-169-974-494,411.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,43.44303797468354,0.13924050632911392,以太坊 5000 美元,0.6565823409654216,2025-08-24 19:56:39+00:00,4599.057352,will-ethereum-reach-5000-in-august-614-348-169-974-494,448.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,47.39240506329114,0.1518987341772152,以太坊 5000 美元,0.6051432277210502,2025-08-24 20:20:23+00:00,4704.459718,will-ethereum-reach-5000-in-august-614-348-169-974-494,486.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,51.34177215189873,0.16455696202531644,以太坊 5000 美元,0.6181861430342717,2025-08-24 22:29:51+00:00,9465.281699,will-ethereum-reach-5000-in-august-614-348-169-974-494,523.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,55.29113924050633,0.17721518987341772,以太坊 5000 美元,0.5583425563096166,2025-08-25 00:47:13+00:00,4540.786516,will-ethereum-reach-5000-in-august-614-348-169-974-494,560.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,59.24050632911393,0.189873417721519,以太坊 5000 美元,0.5523873002572803,2025-08-25 04:17:13+00:00,4135.965771,will-ethereum-reach-5000-in-august-614-348-169-974-494,598.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,63.189873417721515,0.20253164556962025,以太坊 5000 美元,0.4973958622295902,2025-08-25 05:51:37+00:00,10563.237603,will-ethereum-reach-5000-in-august-614-348-169-974-494,635.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,67.13924050632912,0.21518987341772153,以太坊 5000 美元,0.4007727821965107,2025-08-25 08:11:49+00:00,4717.378058,will-ethereum-reach-5000-in-august-614-348-169-974-494,672.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,71.0886075949367,0.22784810126582278,以太坊 5000 美元,0.3103122206757822,2025-08-25 10:53:11+00:00,12314.717057,will-ethereum-reach-5000-in-august-614-348-169-974-494,709.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,75.0379746835443,0.24050632911392406,以太坊 5000 美元,0.3171417505911629,2025-08-25 13:05:03+00:00,5444.264257000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,747.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,78.98734177215191,0.25316455696202533,以太坊 5000 美元,0.3829455659070396,2025-08-25 14:49:45+00:00,4929.144344,will-ethereum-reach-5000-in-august-614-348-169-974-494,784.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,82.93670886075948,0.26582278481012656,以太坊 5000 美元,0.35778901423899684,2025-08-25 16:44:27+00:00,3914.874974,will-ethereum-reach-5000-in-august-614-348-169-974-494,821.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,86.88607594936708,0.27848101265822783,以太坊 5000 美元,0.29920959826983007,2025-08-25 19:35:55+00:00,5229.771823,will-ethereum-reach-5000-in-august-614-348-169-974-494,859.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,90.83544303797468,0.2911392405063291,以太坊 5000 美元,0.14301020287663463,2025-08-25 21:02:01+00:00,2002.313005,will-ethereum-reach-5000-in-august-614-348-169-974-494,896.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,94.78481012658229,0.3037974683544304,以太坊 5000 美元,0.1363078293936497,2025-08-25 22:21:55+00:00,1518.342646,will-ethereum-reach-5000-in-august-614-348-169-974-494,933.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,98.73417721518987,0.31645569620253167,以太坊 5000 美元,0.13866770880714135,2025-08-26 00:25:35+00:00,3908.3073449999997,will-ethereum-reach-5000-in-august-614-348-169-974-494,971.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,102.68354430379746,0.3291139240506329,以太坊 5000 美元,0.12202324857790726,2025-08-26 02:21:07+00:00,1353.974677,will-ethereum-reach-5000-in-august-614-348-169-974-494,1008.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,106.63291139240506,0.34177215189873417,以太坊 5000 美元,0.1451915416754235,2025-08-26 04:09:47+00:00,897.9064030000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,1045.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,110.58227848101266,0.35443037974683544,以太坊 5000 美元,0.15262450490118204,2025-08-26 06:43:57+00:00,908.4307140000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,1083.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,114.53164556962025,0.3670886075949367,以太坊 5000 美元,0.14296917626746133,2025-08-26 09:02:51+00:00,2033.771193,will-ethereum-reach-5000-in-august-614-348-169-974-494,1120.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,118.48101265822785,0.379746835443038,以太坊 5000 美元,0.12212250526678423,2025-08-26 10:53:53+00:00,822.2469169999999,will-ethereum-reach-5000-in-august-614-348-169-974-494,1157.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,122.43037974683544,0.3924050632911392,以太坊 5000 美元,0.13088565094787966,2025-08-26 12:37:15+00:00,844.06402,will-ethereum-reach-5000-in-august-614-348-169-974-494,1195.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,126.37974683544303,0.4050632911392405,以太坊 5000 美元,0.18413512834309875,2025-08-26 13:33:35+00:00,1725.997585,will-ethereum-reach-5000-in-august-614-348-169-974-494,1232.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,130.32911392405063,0.4177215189873418,以太坊 5000 美元,0.17489484587207577,2025-08-26 14:33:09+00:00,2104.7201870000004,will-ethereum-reach-5000-in-august-614-348-169-974-494,1269.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,134.27848101265823,0.43037974683544306,以太坊 5000 美元,0.2184591367028993,2025-08-26 16:13:41+00:00,1925.886796,will-ethereum-reach-5000-in-august-614-348-169-974-494,1306.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,138.2278481012658,0.4430379746835443,以太坊 5000 美元,0.20290069165183203,2025-08-26 17:38:19+00:00,669.417593,will-ethereum-reach-5000-in-august-614-348-169-974-494,1344.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,142.1772151898734,0.45569620253164556,以太坊 5000 美元,0.23436173763772936,2025-08-26 20:48:07+00:00,2749.875037,will-ethereum-reach-5000-in-august-614-348-169-974-494,1381.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,146.126582278481,0.46835443037974683,以太坊 5000 美元,0.2641766945609793,2025-08-26 22:30:59+00:00,1625.0872610000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,1418.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,150.0759493670886,0.4810126582278481,以太坊 5000 美元,0.2561524993982628,2025-08-27 03:37:07+00:00,3452.424927,will-ethereum-reach-5000-in-august-614-348-169-974-494,1456.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,154.0253164556962,0.4936708860759494,以太坊 5000 美元,0.3006052028814573,2025-08-27 06:22:55+00:00,2933.297065,will-ethereum-reach-5000-in-august-614-348-169-974-494,1493.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,157.97468354430382,0.5063291139240507,以太坊 5000 美元,0.2472493056728363,2025-08-27 09:06:51+00:00,1098.425878,will-ethereum-reach-5000-in-august-614-348-169-974-494,1530.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,161.9240506329114,0.5189873417721519,以太坊 5000 美元,0.23736348142142327,2025-08-27 12:17:05+00:00,3469.8818349999997,will-ethereum-reach-5000-in-august-614-348-169-974-494,1568.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,165.87341772151896,0.5316455696202531,以太坊 5000 美元,0.24443708936395706,2025-08-27 13:43:29+00:00,5602.903931,will-ethereum-reach-5000-in-august-614-348-169-974-494,1605.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,169.8227848101266,0.5443037974683544,以太坊 5000 美元,0.2517909152353443,2025-08-27 14:03:01+00:00,3026.941737,will-ethereum-reach-5000-in-august-614-348-169-974-494,1642.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,173.77215189873417,0.5569620253164557,以太坊 5000 美元,0.258936828458369,2025-08-27 15:32:23+00:00,6131.194585000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,1680.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,177.7215189873418,0.569620253164557,以太坊 5000 美元,0.2528255339405822,2025-08-27 17:54:39+00:00,4554.993657,will-ethereum-reach-5000-in-august-614-348-169-974-494,1717.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,181.67088607594937,0.5822784810126582,以太坊 5000 美元,0.2473148301136866,2025-08-27 18:55:53+00:00,3836.5984189999995,will-ethereum-reach-5000-in-august-614-348-169-974-494,1754.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,185.62025316455694,0.5949367088607594,以太坊 5000 美元,0.19315968134588113,2025-08-27 20:58:19+00:00,1378.9769090000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,1792.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,189.56962025316457,0.6075949367088608,以太坊 5000 美元,0.1339147834301435,2025-08-27 23:14:57+00:00,2584.461692,will-ethereum-reach-5000-in-august-614-348-169-974-494,1829.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,193.51898734177215,0.620253164556962,以太坊 5000 美元,0.09278553606476315,2025-08-28 00:38:07+00:00,1717.545734,will-ethereum-reach-5000-in-august-614-348-169-974-494,1866.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,197.46835443037975,0.6329113924050633,以太坊 5000 美元,0.11476591432006268,2025-08-28 05:30:57+00:00,1783.0667999999996,will-ethereum-reach-5000-in-august-614-348-169-974-494,1903.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,201.41772151898735,0.6455696202531646,以太坊 5000 美元,0.14935844701712608,2025-08-28 08:12:33+00:00,1317.548919,will-ethereum-reach-5000-in-august-614-348-169-974-494,1941.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,205.36708860759492,0.6582278481012658,以太坊 5000 美元,0.15987248535351528,2025-08-28 09:47:49+00:00,1326.087575,will-ethereum-reach-5000-in-august-614-348-169-974-494,1978.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,209.31645569620252,0.6708860759493671,以太坊 5000 美元,0.13747909572397524,2025-08-28 13:44:01+00:00,760.350536,will-ethereum-reach-5000-in-august-614-348-169-974-494,2015.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,213.26582278481013,0.6835443037974683,以太坊 5000 美元,0.10530647606862993,2025-08-28 15:52:35+00:00,1464.0073419999999,will-ethereum-reach-5000-in-august-614-348-169-974-494,2053.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,217.21518987341773,0.6962025316455697,以太坊 5000 美元,0.06086126675378078,2025-08-28 18:13:37+00:00,999.4149150000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2090.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,221.16455696202533,0.7088607594936709,以太坊 5000 美元,0.045651058369238266,2025-08-28 20:25:35+00:00,722.3181910000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,2127.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,225.1139240506329,0.7215189873417721,以太坊 5000 美元,0.04380112743600378,2025-08-29 01:33:57+00:00,950.2098650000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2165.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,229.0632911392405,0.7341772151898734,以太坊 5000 美元,0.03861386755522236,2025-08-29 06:10:17+00:00,295.47836700000005,will-ethereum-reach-5000-in-august-614-348-169-974-494,2202.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,233.0126582278481,0.7468354430379747,以太坊 5000 美元,0.018952630929900037,2025-08-29 09:02:29+00:00,279.2701830000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2239.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,236.9620253164557,0.759493670886076,以太坊 5000 美元,0.015730573508738115,2025-08-29 12:38:23+00:00,1758.6004920000003,will-ethereum-reach-5000-in-august-614-348-169-974-494,2277.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,240.91139240506328,0.7721518987341772,以太坊 5000 美元,0.013057074261255226,2025-08-29 19:46:15+00:00,371.09294800000004,will-ethereum-reach-5000-in-august-614-348-169-974-494,2314.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,244.86075949367088,0.7848101265822784,以太坊 5000 美元,0.007326560277685429,2025-08-30 02:49:13+00:00,277.05259800000005,will-ethereum-reach-5000-in-august-614-348-169-974-494,2351.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,248.81012658227849,0.7974683544303798,以太坊 5000 美元,0.005099488288640355,2025-08-30 08:45:43+00:00,331.8629990000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2389.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,252.75949367088606,0.810126582278481,以太坊 5000 美元,0.0038818091944558446,2025-08-30 14:58:17+00:00,555.0074440000004,will-ethereum-reach-5000-in-august-614-348-169-974-494,2426.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,256.7088607594937,0.8227848101265823,以太坊 5000 美元,0.0025135718008750356,2025-08-30 16:26:25+00:00,6.408630000000008,will-ethereum-reach-5000-in-august-614-348-169-974-494,2463.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,260.65822784810126,0.8354430379746836,以太坊 5000 美元,0.002247417564132579,2025-08-30 17:26:39+00:00,43.462824000000026,will-ethereum-reach-5000-in-august-614-348-169-974-494,2500.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,264.60759493670884,0.8481012658227848,以太坊 5000 美元,0.002263157894736844,2025-08-30 18:53:37+00:00,135.7186690000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2538.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,268.55696202531647,0.8607594936708861,以太坊 5000 美元,0.0020575793184488852,2025-08-30 20:39:15+00:00,5.992634000000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2575.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,272.50632911392404,0.8734177215189873,以太坊 5000 美元,0.002136361708778662,2025-08-30 22:49:13+00:00,68.73128500000003,will-ethereum-reach-5000-in-august-614-348-169-974-494,2612.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,276.4556962025316,0.8860759493670886,以太坊 5000 美元,0.0027813942503705975,2025-08-31 02:52:46+00:00,230.129574,will-ethereum-reach-5000-in-august-614-348-169-974-494,2650.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,280.40506329113924,0.8987341772151899,以太坊 5000 美元,0.002921457453558926,2025-08-31 06:54:32+00:00,126.11765400000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,2687.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,284.3544303797468,0.9113924050632911,以太坊 5000 美元,0.0025694802719185518,2025-08-31 08:35:30+00:00,91.32454000000035,will-ethereum-reach-5000-in-august-614-348-169-974-494,2724.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,288.30379746835445,0.9240506329113924,以太坊 5000 美元,0.0031110065887193492,2025-08-31 10:33:26+00:00,231.32645100000002,will-ethereum-reach-5000-in-august-614-348-169-974-494,2762.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,292.253164556962,0.9367088607594937,以太坊 5000 美元,0.003027053576896972,2025-08-31 11:51:14+00:00,11.31449600000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2799.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,296.2025316455696,0.9493670886075949,以太坊 5000 美元,0.0027139946535240204,2025-08-31 12:46:02+00:00,33.41547499999951,will-ethereum-reach-5000-in-august-614-348-169-974-494,2836.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,300.1518987341772,0.9620253164556962,以太坊 5000 美元,0.0011975083878586878,2025-08-31 13:38:04+00:00,8.730941,will-ethereum-reach-5000-in-august-614-348-169-974-494,2874.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,304.1012658227848,0.9746835443037974,以太坊 5000 美元,0.0013325481582230562,2025-08-31 15:40:56+00:00,56.13721,will-ethereum-reach-5000-in-august-614-348-169-974-494,2911.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,308.0506329113924,0.9873417721518988,以太坊 5000 美元,0.001540540542200418,2025-08-31 18:16:26+00:00,43.25118200000024,will-ethereum-reach-5000-in-august-614-348-169-974-494,2948.0
真实市场价格,c3_ethereum_t10_s0,,,,,0.0,312.0,1.0,以太坊 5000 美元,0.0010283620484232087,2025-08-31 23:26:32+00:00,117.4545950000001,will-ethereum-reach-5000-in-august-614-348-169-974-494,2986.0
10轮,c3_robotaxi_t10_s0,robotaxi,0.0,0.0,0.475,1.0,0.0,0.0,,,,,,
10轮,c3_robotaxi_t10_s0,robotaxi,0.0,0.0,0.475,1.0,2.0,0.06451612903225806,,,,,,
10轮,c3_robotaxi_t10_s0,robotaxi,1.0,0.1111111111111111,0.46499999999999997,1.0,6.0,0.1935483870967742,,,,,,
