series,config,market,tick,frac,yes_mid,truth,cum_trades,trade_progress,market_title,yes_price,ts,volume,slug,real_cum_trades
100轮,c3_robotaxi_t100_s0,robotaxi,95.0,0.9595959595959596,0.09,1.0,324.0,0.9671641791044776,,,,,,
100轮,c3_robotaxi_t100_s0,robotaxi,96.0,0.9696969696969697,0.09,1.0,328.0,0.9791044776119403,,,,,,
100轮,c3_robotaxi_t100_s0,robotaxi,97.0,0.9797979797979798,0.04,1.0,332.0,0.991044776119403,,,,,,
100轮,c3_robotaxi_t100_s0,robotaxi,98.0,0.98989898989899,0.05,1.0,335.0,1.0,,,,,,
100轮,c3_robotaxi_t100_s0,robotaxi,99.0,1.0,0.05,1.0,335.0,1.0,,,,,,
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,0.0,0.0,特斯拉 Robotaxi,0.3896961565599715,2025-08-13 17:29:32+00:00,1632.301005,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,32.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,4.240506329113924,0.012658227848101266,特斯拉 Robotaxi,0.4053425242647182,2025-08-15 19:24:40+00:00,2548.873525,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,63.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,8.481012658227847,0.02531645569620253,特斯拉 Robotaxi,0.3813531552728815,2025-08-17 03:37:16+00:00,4646.757428,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,94.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,12.721518987341772,0.0379746835443038,特斯拉 Robotaxi,0.35945543924340906,2025-08-19 11:17:26+00:00,4712.076414,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,125.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,16.962025316455694,0.05063291139240506,特斯拉 Robotaxi,0.33405905495755067,2025-08-23 20:30:15+00:00,1703.9157249999998,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,156.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,21.20253164556962,0.06329113924050633,特斯拉 Robotaxi,0.3179731781156742,2025-08-26 00:40:33+00:00,4753.995149,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,187.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,25.443037974683545,0.0759493670886076,特斯拉 Robotaxi,0.3196837727598212,2025-08-28 16:09:29+00:00,4497.7888920000005,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,218.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,29.68354430379747,0.08860759493670886,特斯拉 Robotaxi,0.3284277594396101,2025-08-29 21:01:53+00:00,5430.024519,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,249.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,33.92405063291139,0.10126582278481013,特斯拉 Robotaxi,0.36510877333529007,2025-09-01 09:10:42+00:00,3585.4858750000003,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,280.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,38.164556962025316,0.11392405063291139,特斯拉 Robotaxi,0.3757729178204565,2025-09-02 05:56:19+00:00,3612.414171,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,312.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,42.40506329113924,0.12658227848101267,特斯拉 Robotaxi,0.32576753915469986,2025-09-03 15:19:26+00:00,5175.853915000001,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,343.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,46.64556962025316,0.13924050632911392,特斯拉 Robotaxi,0.2644629005911464,2025-09-04 06:04:16+00:00,3481.259449,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,374.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,50.88607594936709,0.1518987341772152,特斯拉 Robotaxi,0.36094459364165443,2025-09-04 07:54:46+00:00,6317.849196,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,405.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,55.12658227848101,0.16455696202531644,特斯拉 Robotaxi,0.5764832908122677,2025-09-04 10:24:00+00:00,6946.629078,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,436.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,59.36708860759494,0.17721518987341772,特斯拉 Robotaxi,0.6444481238272617,2025-09-04 12:46:56+00:00,12733.898501,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,467.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,63.607594936708864,0.189873417721519,特斯拉 Robotaxi,0.6525050316657829,2025-09-04 13:51:44+00:00,5865.582812,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,498.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,67.84810126582278,0.20253164556962025,特斯拉 Robotaxi,0.6354819206421669,2025-09-04 15:34:34+00:00,11305.378587000001,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,529.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,72.08860759493672,0.21518987341772153,特斯拉 Robotaxi,0.6195687486543527,2025-09-04 17:38:38+00:00,14804.695461,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,560.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,76.32911392405063,0.22784810126582278,特斯拉 Robotaxi,0.6702091498435249,2025-09-04 18:22:32+00:00,1992.6847149999999,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,591.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,80.56962025316456,0.24050632911392406,特斯拉 Robotaxi,0.6901758826233876,2025-09-04 19:25:18+00:00,2580.2919039999997,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,623.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,84.81012658227849,0.25316455696202533,特斯拉 Robotaxi,0.6434727611235189,2025-09-04 21:57:42+00:00,7005.217551,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,654.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,89.0506329113924,0.26582278481012656,特斯拉 Robotaxi,0.6892189706675016,2025-09-04 23:31:27+00:00,9895.632547,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,685.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,93.29113924050633,0.27848101265822783,特斯拉 Robotaxi,0.7589063506812178,2025-09-05 01:30:34+00:00,9005.032616,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,716.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,97.53164556962025,0.2911392405063291,特斯拉 Robotaxi,0.7404735488865638,2025-09-05 05:23:10+00:00,10445.780775,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,747.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,101.77215189873418,0.3037974683544304,特斯拉 Robotaxi,0.8193644183290979,2025-09-05 07:20:28+00:00,20639.512574,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,778.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,106.0126582278481,0.31645569620253167,特斯拉 Robotaxi,0.791028273798628,2025-09-05 09:10:38+00:00,2616.767861,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,809.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,110.25316455696202,0.3291139240506329,特斯拉 Robotaxi,0.7797463467438321,2025-09-05 12:45:36+00:00,16428.37683,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,840.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,114.49367088607595,0.34177215189873417,特斯拉 Robotaxi,0.706222591986079,2025-09-05 15:55:22+00:00,19863.203371,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,871.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,118.73417721518987,0.35443037974683544,特斯拉 Robotaxi,0.6746715346699438,2025-09-05 18:52:46+00:00,8906.443802,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,902.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,122.9746835443038,0.3670886075949367,特斯拉 Robotaxi,0.687925807220421,2025-09-05 19:33:42+00:00,10031.476940999999,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,934.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,127.21518987341773,0.379746835443038,特斯拉 Robotaxi,0.6849779887936791,2025-09-05 21:43:00+00:00,6916.481786,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,965.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,131.45569620253164,0.3924050632911392,特斯拉 Robotaxi,0.7149604159811433,2025-09-06 00:44:28+00:00,16835.181538,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,996.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,135.69620253164555,0.4050632911392405,特斯拉 Robotaxi,0.7508754488160586,2025-09-06 05:24:20+00:00,31269.371033999996,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1027.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,139.9367088607595,0.4177215189873418,特斯拉 Robotaxi,0.7286172125024125,2025-09-06 10:25:14+00:00,4181.367359,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1058.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,144.17721518987344,0.43037974683544306,特斯拉 Robotaxi,0.7129864108680362,2025-09-06 13:21:16+00:00,9558.750915,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1089.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,148.41772151898732,0.4430379746835443,特斯拉 Robotaxi,0.7366534536980401,2025-09-06 17:00:42+00:00,14632.81872,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1120.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,152.65822784810126,0.45569620253164556,特斯拉 Robotaxi,0.7776585530412126,2025-09-06 21:31:36+00:00,34972.912768,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1151.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,156.89873417721518,0.46835443037974683,特斯拉 Robotaxi,0.8736860564087757,2025-09-06 22:16:20+00:00,10222.359782,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1182.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,161.13924050632912,0.4810126582278481,特斯拉 Robotaxi,0.8540207028687473,2025-09-06 22:32:26+00:00,38913.190328,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1213.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,165.37974683544306,0.4936708860759494,特斯拉 Robotaxi,0.9039854482656741,2025-09-06 23:42:14+00:00,55040.447552,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1245.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,169.62025316455697,0.5063291139240507,特斯拉 Robotaxi,0.9396472987613236,2025-09-07 00:27:56+00:00,17745.413156,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1276.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,173.86075949367088,0.5189873417721519,特斯拉 Robotaxi,0.9482920386678666,2025-09-07 02:14:16+00:00,8103.517493,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1307.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,178.1012658227848,0.5316455696202531,特斯拉 Robotaxi,0.9352957671321472,2025-09-07 06:08:16+00:00,34387.538207,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1338.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,182.34177215189874,0.5443037974683544,特斯拉 Robotaxi,0.936451621197706,2025-09-07 08:52:24+00:00,12339.746422999999,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1369.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,186.58227848101265,0.5569620253164557,特斯拉 Robotaxi,0.911282532858038,2025-09-07 09:31:36+00:00,38816.037865000006,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1400.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,190.8227848101266,0.569620253164557,特斯拉 Robotaxi,0.840939937598312,2025-09-07 10:00:46+00:00,14109.967875,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1431.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,195.0632911392405,0.5822784810126582,特斯拉 Robotaxi,0.7945868881770464,2025-09-07 10:29:36+00:00,14952.964899,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1462.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,199.30379746835442,0.5949367088607594,特斯拉 Robotaxi,0.8321283316049783,2025-09-07 11:53:36+00:00,26453.359694,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1493.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,203.54430379746836,0.6075949367088608,特斯拉 Robotaxi,0.8536511377374562,2025-09-07 14:26:16+00:00,6135.9631469999995,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1524.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,207.78481012658227,0.620253164556962,特斯拉 Robotaxi,0.8674025942829737,2025-09-07 16:40:56+00:00,11523.413828,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1556.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,212.0253164556962,0.6329113924050633,特斯拉 Robotaxi,0.8610934879786295,2025-09-07 18:07:50+00:00,20276.171885,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1587.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,216.26582278481013,0.6455696202531646,特斯拉 Robotaxi,0.8880480077120612,2025-09-07 19:04:22+00:00,14467.958736999999,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1618.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,220.50632911392404,0.6582278481012658,特斯拉 Robotaxi,0.9943926461934688,2025-09-07 20:08:04+00:00,45586.306748,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1649.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,224.74683544303798,0.6708860759493671,特斯拉 Robotaxi,0.9969668340224296,2025-09-07 21:07:54+00:00,176086.427991,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1680.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,228.9873417721519,0.6835443037974683,特斯拉 Robotaxi,0.996888574294222,2025-09-07 23:27:52+00:00,56700.993175,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1711.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,233.22784810126583,0.6962025316455697,特斯拉 Robotaxi,0.9964864773318333,2025-09-08 03:51:22+00:00,84021.48296899999,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1742.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,237.46835443037975,0.7088607594936709,特斯拉 Robotaxi,0.996571388513213,2025-09-08 05:09:30+00:00,68829.327451,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1773.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,241.70886075949366,0.7215189873417721,特斯拉 Robotaxi,0.9975047060181401,2025-09-08 08:20:36+00:00,132624.5041,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1804.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,245.9493670886076,0.7341772151898734,特斯拉 Robotaxi,0.9977177678212504,2025-09-08 09:55:36+00:00,159718.06718,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1835.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,250.18987341772151,0.7468354430379747,特斯拉 Robotaxi,0.9965147869148921,2025-09-08 11:38:42+00:00,108578.111622,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1867.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,254.43037974683546,0.759493670886076,特斯拉 Robotaxi,0.9966189974936233,2025-09-08 13:26:50+00:00,59261.493772,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1898.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,258.6708860759494,0.7721518987341772,特斯拉 Robotaxi,0.9964553612041701,2025-09-08 14:55:04+00:00,183111.984804,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1929.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,262.9113924050633,0.7848101265822784,特斯拉 Robotaxi,0.9962455913650834,2025-09-08 16:55:36+00:00,142338.4205,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1960.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,267.1518987341772,0.7974683544303798,特斯拉 Robotaxi,0.9968525411253729,2025-09-08 19:42:46+00:00,152809.16632699998,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,1991.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,271.3924050632911,0.810126582278481,特斯拉 Robotaxi,0.9975932755025106,2025-09-08 22:10:54+00:00,77807.492903,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2022.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,275.6329113924051,0.8227848101265823,特斯拉 Robotaxi,0.9965393402633917,2025-09-08 23:03:02+00:00,431059.693935,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2053.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,279.873417721519,0.8354430379746836,特斯拉 Robotaxi,0.9964975405344094,2025-09-09 02:40:26+00:00,201424.13215400002,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2084.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,284.1139240506329,0.8481012658227848,特斯拉 Robotaxi,0.9965410785720333,2025-09-09 05:37:40+00:00,135302.184552,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2115.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,288.3544303797469,0.8607594936708861,特斯拉 Robotaxi,0.9970645161264268,2025-09-09 08:03:42+00:00,89147.670728,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2146.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,292.59493670886076,0.8734177215189873,特斯拉 Robotaxi,0.9972824614977269,2025-09-09 10:05:00+00:00,150744.456098,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2178.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,296.83544303797464,0.8860759493670886,特斯拉 Robotaxi,0.9962882970400133,2025-09-09 12:47:56+00:00,687057.788242,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2209.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,301.07594936708864,0.8987341772151899,特斯拉 Robotaxi,0.99589079984004,2025-09-09 15:20:08+00:00,135381.918584,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2240.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,305.3164556962025,0.9113924050632911,特斯拉 Robotaxi,0.9967234816928089,2025-09-09 19:42:28+00:00,171020.727897,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2271.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,309.55696202531647,0.9240506329113924,特斯拉 Robotaxi,0.9974019983986372,2025-09-09 23:28:36+00:00,198087.769432,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2302.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,313.79746835443035,0.9367088607594937,特斯拉 Robotaxi,0.9983154209401811,2025-09-10 04:40:18+00:00,414609.246126,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2333.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,318.0379746835443,0.9493670886075949,特斯拉 Robotaxi,0.9984119501327284,2025-09-10 08:27:23+00:00,190770.88842,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2364.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,322.27848101265823,0.9620253164556962,特斯拉 Robotaxi,0.9989035148284334,2025-09-10 12:35:57+00:00,370288.79253,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2395.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,326.5189873417721,0.9746835443037974,特斯拉 Robotaxi,0.9988160774070748,2025-09-10 14:50:18+00:00,375989.62757,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2426.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,330.7594936708861,0.9873417721518988,特斯拉 Robotaxi,0.9986451597096466,2025-09-10 17:59:59+00:00,123725.794858,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2457.0
真实市场价格,c3_robotaxi_t10_s0,,,,,1.0,335.0,1.0,特斯拉 Robotaxi,0.9989924911040053,2025-09-10 23:40:13+00:00,535918.5785,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,2489.0
